N_RAM_RAIDS,RAM_RAIDS,CASH_TRAPPING,VANDALISM,FRAUD_ATTACK,FREGUESIA,MANUAL_ATK,NUMBER,N_CARD_TRAPPING,BURGLARY,N_CASH_TRAPPING,PERSONA2,EVENT_DATE,UNP_RATE,CARD_TRAPPING,N_LOG_ISOLATED,PHYS_ATTACK,N_PHYS_ATTACK,RECOVERED,N_UNP_RATE,GROSS_LOSS,COORD_Y,COORD_X,FREQ_ATTACK,N_LOGIC_ATK,RECOV_AMOUNT,N_FRAUD_ATTACK,N_TRANS_REVER,LOGIC_ATK,N_ATTACK_L1,DETEC_DATE,MWay_Dist,CARD_SKIMMING,PROB_ATTACKED,TRANS_REVER,EXPLO_GAS,LOG_ISOLATED,YEAR_ACOUNT,AGE,ACCOUNT_DATE,N_DENSITY,N_BURGLARY,PERSONA1,N_ATTACK_L2,N_CARD_SKIMMING,DENSITY,WITHIN1000,N_COM_DENS,INCOME,COM_DENS,INDIRECT_LOSS,LOG_NETWORK,ATM_ID,N_AGE,N_MANUAL_ATK,N_INCOME,BANK,N_EXPLO_GAS,N_ATTACK_L0,N_VANDALISM,PARISH,WITHIN500,N_FREQ_ATTACK,N_IMPLEM_TYPE,NET_LOSS,RECOV_DATE,Police_Dis,ADDRESS,ATTACK_DURATION,SUCCESS_ATTACK,N_LOG_NETWORK
0,0,0,0,0,Parque das Na,0,0,0,0,0,,,2,0,0,0,0,,1,,38.7708,-9.09772,0,0,,0,0,0,,,1843.72,0,0.0,0,0,0,,43,,2,0,,,0,7.80,1000,2,72,9,,0,SI10,3,0,6,SOCIEDADE INTERBANCARIA,0,,0,13,500,0,,,,458.51,"Avenida Dom Joao Ii, Lisbon",,,0
0,0,0,0,0,Marvila,0,1,0,0,0,,,4,0,0,0,0,,1,,38.75541,-9.09715,0,0,,0,0,0,,,2833.20,0,1.3953494438605439e-211,0,0,0,,42,,2,0,,,0,15.83,0,2,58,9,,0,MG47,3,0,6,MONTEPIO GERAL,0,,0,13,0,0,,,,1516.32,"Alameda Oceanos LT 2.10.01, Lisbon",,,0
0,0,0,0,0,Estrela,0,2,0,0,0,,,16,0,0,0,0,,4,,38.70571,-9.15799,0,0,,0,0,0,,,1761.21,0,2.5691242239407239e-287,0,0,0,,55,,1,0,,,0,4.67,1000,2,36,18,,0,SI19,4,0,3,SOCIEDADE INTERBANCARIA,0,,0,16,0,0,,,,623.24,"Avenida 24 De Julho 74-76, Lisbon",,,0
0,0,0,0,0,Parque das Na,0,0,0,0,0,,,2,0,0,0,0,,1,,38.77064,-9.09828,0,0,,0,0,0,,,1840.77,0,0.0,0,0,0,,43,,2,0,,,0,7.80,1000,2,72,9,,0,SI18,3,0,6,SOCIEDADE INTERBANCARIA,0,,0,13,500,0,,,,492.04,"Avenida Dom Joao Ii 1.16.04-A, Lisbon",,,0
0,0,0,0,0,Arroios,0,1,0,0,0,,,9,0,0,0,0,,2,,38.72225,-9.13934,0,0,,0,0,0,,,2939.66,0,0.0,0,0,0,,47,,1,0,,,0,1.51,1000,2,56,9,,0,ST67,3,0,5,BANCO SANTANDER TOTTA,0,,0,22,0,0,,,,365.22,"Rua Do Bojador Pav. 1, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,2,0,0,0,,,13,0,0,0,0,,3,,38.73404,-9.14213,0,0,,0,0,0,,,2282.07,0,0.0,0,0,0,,55,,2,0,,,0,8.09,1000,2,34,18,,0,ST66,4,0,3,BANCO SANTANDER TOTTA,0,,0,22,500,0,,,,377.57,"Avenida Praia Da Vitoria 7 a 9a, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,1,0,0,0,,,12,0,0,0,0,,3,,38.73836,-9.16351,0,0,,0,0,0,,,653.29,0,1.0,0,0,0,,27,,2,0,,,0,14.69,1000,2,38,18,,0,ST65,1,0,3,BANCO SANTANDER TOTTA,0,,0,23,500,0,,,,571.44,"Avenida Columbano Bordalo Pinheiro 85, Lisbon",,,0
0,0,0,0,0,Lumiar,0,1,0,0,0,,,13,0,0,0,0,,3,,38.77164,-9.16082,0,0,,0,0,0,,,1458.47,0,5.3582726605142658e-19,0,0,0,,26,,4,0,,,0,27.71,1000,2,36,18,,0,ST64,1,0,3,BANCO SANTANDER TOTTA,0,,0,5,0,0,,,,963.84,"Alameda Das Linhas De Torres 233, Lisbon",,,0
1,1,0,0,0,Belrm,1,2,0,0,0,,19-Oct-2011 02:00,15,0,0,1,1,1,4,16000,38.69637,-9.22037,1,0,16000,0,0,0,0102,19-Oct-2011 02:10,630.12,0,1.0,0,0,0,2014,46,30-Nov-2011 00:00,3,0,4,010202,0,19.83,0,2,46,9,0,0,ST63,3,1,4,BANCO SANTANDER TOTTA,0,1,0,2,0,1,4,0,03-Feb-2012 00:00,1287.59,"Rua De Pedroucos, Lisbon",0.08,1,0
0,0,0,0,0,Belrm,0,2,0,0,0,,,16,0,0,0,0,,4,,38.70574,-9.20754,0,0,,0,0,0,,,1317.22,0,0.99999993188930836,0,0,0,,50,,3,0,,,0,21.13,1000,2,38,9,,0,ST62,4,0,3,BANCO SANTANDER TOTTA,0,,0,2,0,0,,,,918.54,"Avenida Ilha Da Madeira 28, Lisbon",,,0
0,0,0,0,0,MisericBrdia,0,2,0,0,0,,,19,0,0,0,0,,5,,38.70722,-9.15243,0,0,,0,0,0,,,2215.48,0,0.0,0,0,0,,62,,1,0,,,0,0.00,1000,4,24,28,,0,ST61,5,0,2,BANCO SANTANDER TOTTA,0,,0,20,0,0,,,,444.09,"Avenida Dom Carlos I 4, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,1,0,0,0,,,10,0,0,0,0,,3,,38.73114,-9.14688,0,0,,0,0,0,,,2135.63,0,0.0,0,0,0,,52,,1,0,,,0,4.37,1000,5,48,47,,0,ST60,4,0,5,BANCO SANTANDER TOTTA,0,,0,22,0,0,,,,286.95,"Avenida Fontes Pereira De Melo 35, Lisbon",,,0
0,0,0,0,0,Alvalade,0,0,0,0,0,,,2,0,0,0,0,,1,,38.75281,-9.1562,0,0,,0,0,0,,,702.97,0,1.0,0,0,0,,39,,1,0,,,0,0.00,1000,2,62,9,,0,ST69,2,0,6,BANCO SANTANDER TOTTA,0,,0,7,0,0,,,,896.84,"Alameda Universidade, Lisbon",,,0
0,0,0,0,0,Arroios,0,2,0,0,0,,,12,0,0,0,0,,3,,38.73187,-9.14069,0,0,,0,0,0,,,2513.82,0,0.0,0,0,0,,55,,3,0,,,0,24.67,1000,2,48,18,,0,ST68,4,0,5,BANCO SANTANDER TOTTA,0,,0,22,500,0,,,,376.57,"Largo Dona Estefania 12 B-C, Lisbon",,,0
0,0,0,0,0,Santo Antnnio,0,0,0,0,0,,,3,0,0,0,0,,1,,38.72086,-9.14464,0,0,,0,0,0,,,2485.60,0,0.0,0,0,0,,53,,1,0,,,0,2.74,1000,2,70,18,,0,MG04,4,0,6,MONTEPIO GERAL,0,,0,18,0,0,,,,548.93,"Rua Manuel Jesus Coelho 1, Lisbon",,,0
0,0,0,0,0,Olivais,0,2,0,0,0,,,18,0,0,0,0,,4,,38.76197,-9.11366,0,0,,0,0,0,,,1251.35,0,4.2565231120950796e-205,0,0,0,,25,,2,0,,,0,15.32,1000,4,32,28,,0,MG05,1,0,3,MONTEPIO GERAL,0,,0,0,500,0,,,,439.95,"Rua Cidade De Bolama Loja 2.25, Lisbon",,,0
0,0,0,0,0,Olivais,0,0,0,0,0,,,5,0,0,0,0,,2,,38.77559,-9.13537,0,0,,0,0,0,,,1173.74,0,8.4177144892584671e-48,0,0,0,,35,,1,0,,,0,0.16,1000,2,50,9,,0,MG06,2,0,5,MONTEPIO GERAL,0,,0,7,0,0,,,,710.12,"Aeroporto Da Portela, Lisbon",,,0
0,0,0,0,0,Olivais,0,2,0,0,0,,,18,0,0,0,0,,4,,38.76189,-9.11304,0,0,,0,0,0,,,1297.21,0,1.981935573900079e-196,0,0,0,,25,,2,0,,,0,15.32,1000,4,32,28,,0,MG07,1,0,3,MONTEPIO GERAL,0,,0,0,500,0,,,,489.30,"Rua Cidade De Bolama Loja 0.25, Lisbon",,,0
0,0,0,0,0,Santo AntMnio,0,1,0,0,0,,,8,0,0,0,0,,2,,38.72431,-9.15018,0,0,,0,0,0,,,2006.27,0,0.0,0,0,0,,47,,1,0,,,0,0.25,1000,2,54,18,,0,MG01,3,0,5,MONTEPIO GERAL,0,,0,18,500,0,,,,47.05,"Praca Marques Pombal 1, Lisbon",,,0
0,0,0,0,0,Lumiar,0,2,0,0,0,,,20,0,0,0,0,,5,,38.79159,-9.15476,0,0,,0,0,0,,,1278.42,0,1.0,0,0,0,,26,,2,0,,,0,12.11,0,2,24,9,,0,MG02,1,0,2,MONTEPIO GERAL,0,,0,9,0,0,,,,1527.58,"Rua 1 De Maio 101, Lisbon",,,0
0,0,0,0,0,MisericBrdia,0,2,0,0,0,,,13,0,0,0,0,,3,,38.70669,-9.14392,0,0,,0,0,0,,,2958.08,0,0.0,0,0,0,,62,,1,0,,,0,4.67,1000,4,48,28,,0,MG03,5,0,5,MONTEPIO GERAL,0,,0,17,0,0,,,,376.80,"Praca Duque Terceira 1, Lisbon",,,0
0,0,0,0,0,Campolide,0,2,0,0,0,,,17,0,0,0,0,,4,,38.72731,-9.16243,0,0,,0,0,0,,,1071.07,0,9.6571075375493169e-16,0,0,0,,31,,2,0,,,0,14.86,1000,4,32,28,,0,MG08,1,0,3,MONTEPIO GERAL,0,,0,23,0,0,,,,703.93,"Rua De Campolide 55 B, Lisbon",,,0
0,0,0,0,0,Olivais,0,3,0,0,0,,,22,0,0,0,0,,5,,38.76609,-9.12094,0,0,,0,0,0,,,486.12,0,4.6846631426108364e-57,0,0,0,,30,,3,0,,,0,17.61,1000,2,22,9,,0,MG09,1,0,1,MONTEPIO GERAL,0,,0,0,500,0,,,,216.27,"Rua Cidade Vila Cabral Lote 43, Lisbon",,,0
0,0,0,0,0,Santa Maria Maior,0,1,0,0,0,,,12,0,0,0,0,,3,,38.7087,-9.13711,0,0,,0,0,0,,,3490.36,0,0.0,0,0,0,,60,,1,0,,,0,0.00,1000,5,50,47,,0,NB84,5,0,5,NOVO BANCO,0,,0,17,500,0,,,,66.26,"Rua Do Comercio 95-119, Lisbon",,,0
0,0,0,0,0,Campo de Ourique,0,1,0,0,0,,,3,0,0,0,0,,1,,38.72091,-9.15262,0,0,,0,0,0,,,1793.71,0,0.0,0,0,0,,52,,2,0,,,0,6.41,1000,2,70,18,,0,NB85,4,0,6,NOVO BANCO,0,,0,18,500,0,,,,280.92,"Rua Alexandre Herculano 51, Lisbon",,,0
0,0,0,0,0,Santo Antnnio,0,1,0,0,0,,,9,0,0,0,0,,2,,38.72732,-9.14428,0,0,,0,0,0,,,2565.14,0,0.0,0,0,0,,51,,2,0,,,0,6.74,1000,2,54,18,,0,NB86,4,0,5,NOVO BANCO,0,,0,22,0,0,,,,306.59,"Rua Conde De Redondo 18, Lisbon",,,0
0,0,0,0,0,Santo AntMnio,0,0,0,0,0,,,2,0,0,0,0,,1,,38.72261,-9.15005,0,0,,0,0,0,,,2008.02,0,0.0,0,0,0,,55,,1,0,,,0,0.75,1000,2,58,18,,0,NB87,4,0,6,NOVO BANCO,0,,0,18,500,0,,,,216.31,"Rua Alexandre Herculano 38, Lisbon",,,0
0,0,0,0,0,Olivais,0,3,0,0,0,,,19,0,0,0,0,,5,,38.76329,-9.12053,0,0,,0,0,0,,,774.60,0,1.0437211533954471e-207,0,0,0,,26,,2,0,,,0,12.64,1000,2,24,9,,0,BPI77,1,0,2,BANCO BPI S.A.,0,,0,0,500,0,,,,106.27,"Rua Cidade De Nampula 4, Lisbon",,,0
0,0,0,0,0,Arroios,0,1,0,0,0,,,7,0,0,0,0,,2,,38.73117,-9.13546,0,0,,0,0,0,,,2943.82,0,0.0,0,0,0,,45,,4,0,,,0,27.08,1000,4,60,37,,0,BPI76,3,0,6,BANCO BPI S.A.,0,,0,22,500,0,,,,102.96,"Rua Pascoal De Melo 7 a, Lisbon",,,0
0,0,0,0,0,Lumiar,0,1,0,0,0,,,10,0,0,0,0,,3,,38.76806,-9.16497,0,0,,0,0,0,,,1154.02,0,6.2521615102959924e-94,0,0,0,,33,,2,0,,,0,7.74,1000,2,48,9,,0,BPI75,2,0,5,BANCO BPI S.A.,0,,0,5,500,0,,,,600.82,"Avenida Padre Cruz, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,0,0,0,0,,,2,0,0,0,0,,1,,38.74206,-9.13825,0,0,,0,0,0,,,2336.89,0,0.0,0,0,0,,44,,2,0,,,0,15.46,1000,4,64,37,,0,BPI74,3,0,6,BANCO BPI S.A.,0,,0,8,0,0,,,,657.14,"Avenida De Roma 5 B, Lisbon",,,0
0,0,0,0,0,Campolide,0,2,0,0,0,,,14,0,0,0,0,,4,,38.72998,-9.16911,0,0,,0,0,0,,,811.54,0,4.2547917441532918e-31,0,0,0,,32,,1,0,,,0,0.43,1000,2,36,9,,0,BPI73,2,0,3,BANCO BPI S.A.,0,,0,23,500,0,,,,494.46,"Largo Da Estacao De Benfica, Lisbon",,,0
0,0,0,0,0,Santa Maria Maior,0,1,0,0,0,,,9,0,0,0,0,,2,,38.71485,-9.14052,0,0,,0,0,0,,,2962.81,0,0.0,0,0,0,,45,,2,0,,,0,9.84,1000,5,46,47,,0,BPI72,3,0,4,BANCO BPI S.A.,0,,0,22,500,0,,,,38.93,"Praca Dom Joao Da Camara 18, Lisbon",,,0
0,0,0,0,0,Alvalade,0,0,0,0,0,,,4,0,0,0,0,,1,,38.74374,-9.14692,0,0,,0,0,0,,,1572.33,0,1.9166499282745562e-208,0,0,0,,42,,2,0,,,0,12.33,1000,2,54,18,,0,BPI71,3,0,5,BANCO BPI S.A.,0,,0,8,500,0,,,,655.12,"Avenida Da Republica 60, Lisbon",,,0
0,0,0,0,0,Bel2m,0,2,0,0,0,,,16,0,0,0,0,,4,,38.69599,-9.20713,0,0,,0,0,0,,,1762.39,0,0.0,0,0,0,,52,,1,0,,,0,0.00,1000,2,44,9,,0,BPI70,4,0,4,BANCO BPI S.A.,0,,0,2,0,0,,,,498.72,"Praca Imperio S/N, Lisbon",,,0
0,0,0,0,0,Arroios,0,2,0,0,0,,,18,0,0,0,0,,4,,38.73284,-9.13054,0,0,,0,0,0,,,3247.67,0,0.0,0,0,0,,49,,4,0,,,0,30.97,1000,4,40,28,,0,MG79,4,0,4,MONTEPIO GERAL,0,,0,19,500,0,,,,519.95,"Rua Morais Soares 80-A, Lisbon",,,0
0,0,0,0,0,Campo de Ourique,0,1,0,0,0,,,10,0,0,0,0,,3,,38.71658,-9.16706,0,0,,0,0,0,,,847.29,0,6.449336821250597e-201,0,0,0,,27,,3,0,,,0,24.52,1000,4,42,37,,0,MG78,1,0,4,MONTEPIO GERAL,0,,0,3,500,0,,,,169.95,"Rua Coelho Da Rocha 108, Lisbon",,,0
0,0,0,0,1,Lumiar,1,1,0,0,0,,10-Jul-2010 12:15,9,0,0,0,0,1,2,1000,38.76316,-9.15289,1,0,1000,1,0,0,0101,10-Jul-2010 12:20,488.69,1,1.0,0,0,0,2014,34,30-Jul-2010 12:00,2,0,2,010101,1,14.95,1000,2,48,9,0,0,BPI79,2,1,5,BANCO BPI S.A.,0,1,0,5,500,1,4,0,30-Aug-2012 00:00,516.17,"Rua Agostinho Neto Lote 6/7, Lisbon",0.08,0,0
0,0,0,0,0,Marvila,0,2,0,0,0,,,18,0,0,0,0,,4,,38.74579,-9.10438,0,0,,0,0,0,,,2915.14,0,0.0,0,0,0,,55,,1,0,,,0,0.00,1000,2,36,9,,0,BPI78,4,0,3,BANCO BPI S.A.,0,,0,1,0,0,,,,705.79,"Avenida Infante Dom Henrique, Lisbon",,,0
0,0,0,0,0,Benfica,0,1,0,0,0,,,11,0,0,0,0,,3,,38.75192,-9.20455,0,0,,0,0,0,,,728.26,0,1.0,0,0,0,,39,,3,0,,,0,25.68,1000,4,34,28,,0,NB82,2,0,3,NOVO BANCO,0,,0,21,0,0,,,,836.15,"Estrada De Benfica 676, Lisbon",,,0
0,0,0,0,1,Avenidas Novas,1,0,1,0,0,,19-Nov-2013 09:00,4,1,0,0,0,0,1,1000,38.74923,-9.16603,1,0,0,1,0,0,0101,19-Nov-2013 09:15,573.51,0,1.0,0,0,0,2014,40,30-Nov-2013 00:00,1,0,4,010102,0,0.00,1000,2,68,9,0,0,NB83,2,1,6,NOVO BANCO,0,1,0,7,0,1,1,1000,,1378.47,"Palma De Cima, Lisbon",0.16,1,0
0,0,0,0,0,Avenidas Novas,0,0,0,0,0,,,2,0,0,0,0,,1,,38.74072,-9.13712,0,0,,0,0,0,,,2453.21,0,0.0,0,0,0,,40,,2,0,,,0,14.00,1000,4,66,28,,0,NB80,2,0,6,NOVO BANCO,0,,0,8,0,0,,,,623.37,"Praca Londres 2 B, Lisbon",,,0
0,0,0,0,0,Arroios,0,1,0,0,0,,,9,0,0,0,0,,2,,38.72225,-9.13934,0,0,,0,0,0,,,2939.66,0,0.0,0,0,0,,47,,1,0,,,0,1.51,1000,2,56,9,,0,MG84,3,0,5,MONTEPIO GERAL,0,,0,22,0,0,,,,365.22,"Estrada Militar Lote, Lisbon",,,0
0,0,0,0,0,Campolide,0,1,0,0,0,,15-Aug-2015 11:00,9,0,1,0,0,0,2,60000,38.74335,-9.17461,1,1,0,0,0,1,0202,16-Aug-2015 09:00,754.87,0,1.0,0,0,1,2014,27,30-Sep-2015 00:00,4,0,2,020202,0,28.48,0,2,44,18,0,0,CP18,1,0,4,BANCO COMERCIAL PORTUGUES,0,2,0,11,0,1,4,60000,,1071.96,"Rua Padre Francisco Alvares 1a, Lisbon",1,1,0
0,0,0,0,0,Alvalade,0,1,0,0,0,,,7,0,0,0,0,,2,,38.74906,-9.13948,0,0,,0,0,0,,,1594.67,0,1.8640263019760533e-226,0,0,0,,37,,3,0,,,0,21.73,1000,2,62,18,,0,CP19,2,0,6,BANCO COMERCIAL PORTUGUES,0,,0,7,0,0,,,,632.04,"Avenida Estados Unidos Da America, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,1,0,0,0,,,12,0,0,0,0,,3,,38.73293,-9.14466,0,0,,0,0,0,,,2161.64,0,0.0,0,0,0,,50,,1,0,,,0,2.66,1000,4,44,37,,0,MG85,4,0,4,MONTEPIO GERAL,0,,0,22,500,0,,,,518.32,"Praca Duque De Saldanha 1, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,2,0,0,0,,,12,0,0,0,0,,3,,38.7352,-9.14936,0,0,,0,0,0,,,1682.61,0,2.8382771671998309e-265,0,0,0,,51,,3,0,,,0,19.20,1000,2,50,18,,0,CP12,4,0,5,BANCO COMERCIAL PORTUGUES,0,,0,15,0,0,,,,612.76,"Avenida Duque De Avila 62, Lisbon",,,0
0,0,0,0,0,Santo Antdnio,0,0,0,0,0,,,3,0,0,0,0,,1,,38.72359,-9.15985,0,0,,0,0,0,,,1161.49,0,4.9625852880404884e-175,0,0,0,,49,,2,0,,,0,11.42,1000,5,58,47,,0,CP13,4,0,6,BANCO COMERCIAL PORTUGUES,0,,0,18,0,0,,,,439.91,"Avenida Engenheiro Duarte Pacheco LJ1050/105, Lisbon",,,0
0,0,0,0,0,Santa Maria Maior,0,1,0,0,0,,,12,0,0,0,0,,3,,38.71822,-9.13004,0,0,,0,0,0,,,3779.04,0,0.0,0,0,0,,61,,2,0,,,0,14.53,1000,4,36,28,,0,CP10,5,0,3,BANCO COMERCIAL PORTUGUES,0,,0,14,0,0,,,,517.93,"Largo Da Graca 125/129, Lisbon",,,0
0,0,0,0,0,Santa Maria Maior,0,1,0,0,0,,,9,0,0,0,0,,2,,38.71452,-9.14022,0,0,,0,0,0,,,2998.49,0,0.0,0,0,0,,45,,2,0,,,0,9.84,1000,5,46,47,,0,CP11,3,0,4,BANCO COMERCIAL PORTUGUES,0,,0,22,500,0,,,,48.60,"Praca Dom Joao Da Camara, Lisbon",,,0
0,0,0,0,0,Estrela,0,1,0,0,0,,,13,0,0,0,0,,3,,38.71044,-9.16149,0,0,,0,0,0,,,1427.60,0,2.7058604841352963e-258,0,0,0,,45,,2,0,,,0,15.16,1000,2,40,9,,0,CP16,3,0,4,BANCO COMERCIAL PORTUGUES,0,,0,16,500,0,,,,452.70,"Rua Sant'ana A Lapa 56, Lisbon",,,0
0,0,0,0,0,MisericBrdia,0,2,0,0,0,,,17,0,0,0,0,,4,,38.70677,-9.14941,0,0,,0,0,0,,,2481.73,0,0.0,0,0,0,,65,,1,0,,,0,1.08,1000,2,30,9,,0,CP17,5,0,2,BANCO COMERCIAL PORTUGUES,0,,0,20,0,0,,,,248.26,"Avenida 24 De Julho 12, Lisbon",,,0
0,0,0,0,0,Carnide,0,1,0,0,0,,,7,0,0,0,0,,2,,38.75002,-9.18017,0,0,,0,0,0,,,676.24,0,1.0,0,0,0,,30,,1,0,,,0,4.04,0,2,60,18,,0,CP14,1,0,6,BANCO COMERCIAL PORTUGUES,0,,0,11,0,0,,,,851.82,"Avenida Lusiada, Lisbon",,,0
0,0,0,0,1,Belrm,1,2,1,0,0,,08-Jan-2013 10:30,18,1,0,0,0,0,4,750,38.69839,-9.2182,1,0,0,1,0,0,0101,08-Jan-2013 10:45,779.91,0,1.0,0,0,0,2013,54,31-Jan-2013 00:00,1,0,4,010102,0,1.72,0,2,26,9,0,0,CP15,4,1,2,BANCO COMERCIAL PORTUGUES,0,1,0,2,0,1,1,750,,1043.97,"R. Duarte Pacheco Pereira 30D, Lisbon",0.41,1,0
0,0,0,0,0,Campolide,0,2,0,0,0,,,16,0,0,0,0,,4,,38.73098,-9.1619,0,0,,0,0,0,,,1054.20,0,6.6459381352476832e-178,0,0,0,,33,,3,0,,,0,19.21,1000,2,28,9,,0,NCI06,2,0,2,BANCO NACIONAL DE CREDITO IMOBILIARIO,0,,0,23,500,0,,,,359.99,"Avenida Miguel Torga 27B, Lisbon",,,0
0,0,0,0,0,Santo Antdnio,0,1,0,0,0,,,12,0,0,0,0,,3,,38.72455,-9.15852,0,0,,0,0,0,,,1290.69,0,1.405938317102681e-258,0,0,0,,54,,2,0,,,0,8.80,1000,4,48,28,,0,CCCAM10,4,0,5,CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO,0,,0,15,500,0,,,,357.18,"Avenida Engenheiro Duarte Pacheco 15, Lisbon",,,0
0,0,0,0,0,Arroios,0,1,0,0,0,,,9,0,0,0,0,,2,,38.72781,-9.13671,0,0,,0,0,0,,,3054.88,0,0.0,0,0,0,,49,,4,0,,,0,30.61,1000,4,42,28,,0,NB88,4,0,4,NOVO BANCO,0,,0,22,500,0,,,,415.22,"Rua Passos Manuel 24, Lisbon",,,0
0,0,0,0,0,MisericBrdia,0,2,0,0,0,,,17,0,0,0,0,,4,,38.7052,-9.14464,0,0,,0,0,0,,,2914.99,0,0.0,0,0,0,,58,,1,0,,,0,0.00,1000,2,30,18,,0,NB81,5,0,2,NOVO BANCO,0,,0,17,0,0,,,,446.63,"Cais Sodre 10-14, Lisbon",,,0
0,0,0,0,0,Lumiar,0,0,0,0,0,,,2,0,0,0,0,,1,,38.76309,-9.15955,0,0,,0,0,0,,,505.80,0,1.0,0,0,0,,35,,1,0,,,0,0.00,1000,2,56,9,,0,NB89,2,0,5,NOVO BANCO,0,,0,7,0,0,,,,463.81,"Rua Francisco Stromp, Lisbon",,,0
0,0,0,0,0,Parque das Na,0,1,0,0,0,,,5,0,0,0,0,,2,,38.77871,-9.09562,0,0,,0,0,0,,,1234.27,0,5.7407988610685133e-197,0,0,0,,42,,4,0,,,0,28.52,1000,2,64,9,,0,IF16,3,0,6,BANCO INTERNACIONAL DO FUNCHAL,0,,0,13,500,0,,,,443.73,"Alameda Dos Oceanos Lote 4, Lisbon",,,0
0,0,0,0,0,Olivais,0,3,0,0,0,,,22,0,0,0,0,,5,,38.77632,-9.11905,0,0,,0,0,0,,,776.71,0,1.0,0,0,0,,30,,1,0,,,0,5.02,1000,2,22,9,,0,ST100,1,0,1,BANCO SANTANDER TOTTA,0,,0,0,0,0,,,,1073.13,"Circular Norte, Lisbon",,,0
0,0,0,0,0,Santa Maria Maior,0,2,0,0,0,,,18,0,0,0,0,,4,,38.71007,-9.13646,0,0,,0,0,0,,,3477.86,0,0.0,0,0,0,,55,,2,0,,,0,7.14,1000,5,26,65,,0,MG22,4,0,2,MONTEPIO GERAL,0,,0,17,500,0,,,,209.03,"Rua Prata 82, Lisbon",,,0
0,0,0,0,0,Arroios,0,1,0,0,0,,,9,0,0,0,0,,2,,38.72225,-9.13934,0,0,,0,0,0,,,2939.66,0,0.0,0,0,0,,47,,1,0,,,0,1.51,1000,2,56,9,,0,IF17,3,0,5,BANCO INTERNACIONAL DO FUNCHAL,0,,0,22,0,0,,,,365.22,"Avenida Nuno Krus Abecassis LT 19.01D3, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,1,0,0,0,,,13,0,0,0,0,,3,,38.73867,-9.16344,0,0,,0,0,0,,,620.89,0,1.0,0,0,0,,48,,3,0,,,0,19.68,1000,2,44,9,,0,IF14,3,0,4,BANCO INTERNACIONAL DO FUNCHAL,0,,0,15,500,0,,,,561.93,"Avenida Columbano Bordalo Pinheiro 75-C, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,2,0,0,0,,,16,0,0,0,0,,4,,38.73674,-9.14979,0,0,,0,0,0,,,1556.00,0,1.7600277739725913e-227,0,0,0,,48,,2,0,,,0,13.12,1000,4,28,28,,0,NCI29,3,0,2,BANCO NACIONAL DE CREDITO IMOBILIARIO,0,,0,15,0,0,,,,604.23,"Avenida Miguel Bombarda 68, Lisbon",,,0
0,0,0,0,0,Alvalade,0,0,0,0,0,,,3,0,0,0,0,,1,,38.74588,-9.13986,0,0,,0,0,0,,,1906.93,0,2.5007778160380366e-285,0,0,0,,39,,2,0,,,0,14.31,1000,4,62,37,,0,NCI28,2,0,6,BANCO NACIONAL DE CREDITO IMOBILIARIO,0,,0,7,500,0,,,,727.35,"Avenida Roma 32, Lisbon",,,0
0,0,0,0,0,Marvila,0,3,0,0,0,,,22,0,0,0,0,,5,,38.74843,-9.10411,0,0,,0,0,0,,,2749.83,0,0.0,0,0,0,,45,,3,0,,,0,22.64,1000,2,24,9,,0,IF15,3,0,2,BANCO INTERNACIONAL DO FUNCHAL,0,,0,1,0,0,,,,723.10,"Rua Vale Formoso De Cima 140 B, Lisbon",,,0
0,0,0,0,0,Alvalade,0,1,0,0,0,,,8,0,0,0,0,,2,,38.7467,-9.14033,0,0,,0,0,0,,,1807.39,0,8.9011775956245205e-293,0,0,0,,42,,2,0,,,0,14.31,1000,4,44,37,,0,ST42,3,0,4,BANCO SANTANDER TOTTA,0,,0,7,500,0,,,,643.68,"Avenida De Roma 40, Lisbon",,,0
0,0,0,0,0,Santa Maria Maior,0,1,0,0,0,,,12,0,0,0,0,,3,,38.70875,-9.13683,0,0,,0,0,0,,,3509.81,0,0.0,0,0,0,,60,,1,0,,,0,0.00,1000,5,50,47,,0,NCI21,5,0,5,BANCO NACIONAL DE CREDITO IMOBILIARIO,0,,0,17,500,0,,,,91.20,"Rua Augusta 16, Lisbon",,,0
0,0,0,0,0,Santa Maria Maior,0,2,0,0,0,,,18,0,0,0,0,,4,,38.71458,-9.13735,0,0,,0,0,0,,,3235.87,0,0.0,0,0,0,,57,,1,0,,,0,0.44,1000,5,28,65,,0,IF12,5,0,2,BANCO INTERNACIONAL DO FUNCHAL,0,,0,17,500,0,,,,241.70,"Rua Dom Duarte 4 A, Lisbon",,,0
